state,latitude,longitude
Kentucky,37.9864,-86.825
Kentucky,37.9095,-87.0406
Kentucky,37.7935,-87.1381
Kentucky,37.942,-87.4168
Kentucky,37.9745,-87.5858
Kentucky,37.8749,-87.6929
Kentucky,37.9215,-87.8906
Kentucky,37.7761,-87.9552
Kentucky,37.7903,-88.0307
Kentucky,37.6479,-88.1584
Kentucky,37.5097,-88.0664
Kentucky,37.4193,-88.418
Kentucky,37.2784,-88.5086
Kentucky,37.1428,-88.4248
Kentucky,37.0738,-88.5059
Kentucky,37.1461,-88.7421
Kentucky,37.2249,-88.9522
Kentucky,37.1406,-89.0964
Kentucky,37.0278,-89.1815
Kentucky,36.9488,-89.1032
Kentucky,36.8214,-89.1733
Kentucky,36.7411,-89.1925
Kentucky,36.6265,-89.2007
Kentucky,36.5449,-89.2529
Kentucky,36.6232,-89.3518
Kentucky,36.4986,-89.5345
Louisiana,33.0225,-94.043
Louisiana,33.0179,-93.0048
Louisiana,33.0087,-91.1646
Louisiana,32.9269,-91.2209
Louisiana,32.8773,-91.122
Louisiana,32.8358,-91.1481
Louisiana,32.7642,-91.1412
Louisiana,32.6382,-91.1536
Louisiana,32.5804,-91.1069
Louisiana,32.6093,-91.008
Louisiana,32.4588,-91.0904
Louisiana,32.4379,-91.0355
Louisiana,32.3742,-91.0286
Louisiana,32.315,-90.9064
Louisiana,32.2616,-90.9723
Louisiana,32.1942,-91.0464
Louisiana,32.1198,-91.0739
Louisiana,32.0593,-91.0464
Louisiana,31.9918,-91.1014
Louisiana,31.9498,-91.1865
Louisiana,31.8262,-91.3101
Louisiana,31.7947,-91.3527
Louisiana,31.623,-91.3925
Louisiana,31.6218,-91.5134
Louisiana,31.5668,-91.431
Louisiana,31.513,-91.5161
Louisiana,31.3701,-91.5244
Louisiana,31.2598,-91.5477
Louisiana,31.2692,-91.6425
Louisiana,31.2328,-91.6603
Louisiana,31.1917,-91.5848
Louisiana,31.1047,-91.6287
Louisiana,31.0318,-91.5614
Louisiana,30.9988,-91.6397
Louisiana,31.0012,-89.7336
Louisiana,30.6686,-89.8517
Louisiana,30.5386,-89.7858
Louisiana,30.3148,-89.6347
Louisiana,30.1807,-89.5688
Louisiana,30.1582,-89.496
Louisiana,30.214,-89.1843
Louisiana,30.1463,-89.0373
Louisiana,30.0905,-88.8354
Louisiana,29.8383,-88.7421
Louisiana,29.5758,-88.8712
Louisiana,29.1833,-88.9371
Louisiana,28.9649,-89.0359
Louisiana,28.8832,-89.2282
Louisiana,28.9048,-89.4754
Louisiana,29.121,-89.7418
Louisiana,28.9529,-90.1126
Louisiana,28.912,-90.6619
Louisiana,28.9553,-91.0355
Louisiana,29.121,-91.3211
Louisiana,29.2864,-91.9061
Louisiana,29.436,-92.7452
Louisiana,29.6009,-93.8177
Louisiana,29.6749,-93.8631
Louisiana,29.737,-93.8933
Louisiana,29.793,-93.9304
Louisiana,29.8216,-93.9276
Louisiana,29.8883,-93.837
Louisiana,29.9811,-93.7985
Louisiana,30.0144,-93.7601
Louisiana,30.0691,-93.7106
Louisiana,30.0929,-93.7354
Louisiana,30.1166,-93.6996
Louisiana,30.1997,-93.7271
Louisiana,30.2899,-93.7106
Louisiana,30.335,-93.7656
Louisiana,30.3871,-93.7601
Louisiana,30.4416,-93.6914
Louisiana,30.5102,-93.7106
Louisiana,30.5433,-93.7463
Louisiana,30.5954,-93.7106
Louisiana,30.5906,-93.6914
Louisiana,30.6545,-93.6859
Louisiana,30.6781,-93.6365
Louisiana,30.7513,-93.62
Louisiana,30.789,-93.5925
Louisiana,30.815,-93.5513
Louisiana,30.8645,-93.5623
Louisiana,30.8881,-93.5788
Louisiana,30.9187,-93.5541
Louisiana,30.9423,-93.5294
Louisiana,31.0082,-93.576
Louisiana,31.0318,-93.5101
Louisiana,31.0906,-93.5596
Louisiana,31.1211,-93.5321
Louisiana,31.1799,-93.5349
Louisiana,31.1658,-93.5953
Louisiana,31.2292,-93.6282
Louisiana,31.2668,-93.6118
Louisiana,31.3044,-93.6859
Louisiana,31.3888,-93.6694
Louisiana,31.424,-93.7051
Louisiana,31.4427,-93.6859
Louisiana,31.4755,-93.7573
Louisiana,31.5083,-93.7189
Louisiana,31.5411,-93.804
Louisiana,31.6113,-93.8425
Louisiana,31.6581,-93.8205
Louisiana,31.7071,-93.7985
Louisiana,31.8029,-93.848
Louisiana,31.8892,-93.9029
Louisiana,31.9149,-93.9606
Louisiana,32.0081,-94.043
Louisiana,32.7041,-94.043
Louisiana,33.0225,-94.043
Massachusetts,42.0003,-72.7789
Massachusetts,42.033,-72.7405
Massachusetts,42.033,-72.3779
Massachusetts,42.0228,-71.7984
Massachusetts,42.0085,-71.8011
Massachusetts,42.0197,-71.385
Massachusetts,41.8961,-71.3837
Massachusetts,41.8982,-71.3411
Massachusetts,41.8358,-71.337
Massachusetts,41.8245,-71.3493
Massachusetts,41.7816,-71.3342
Massachusetts,41.7529,-71.2628
Massachusetts,41.6719,-71.1914
Massachusetts,41.6616,-71.1351
Massachusetts,41.6124,-71.1433
Massachusetts,41.5939,-71.131
Massachusetts,41.4973,-71.1214
Massachusetts,41.3149,-71.0266
Massachusetts,41.159,-70.8316
Massachusetts,41.1662,-69.9225
Massachusetts,41.3201,-69.7948
Massachusetts,41.8133,-69.7398
Massachusetts,42.1939,-70.0337
Massachusetts,42.2173,-70.5144
Massachusetts,42.4133,-70.6984
Massachusetts,42.642,-70.3647
Massachusetts,42.8286,-70.4759
Massachusetts,42.876,-70.6133
Massachusetts,42.8619,-70.844
Massachusetts,42.889,-70.9154
Massachusetts,42.8075,-71.0651
Massachusetts,42.8226,-71.1337
Massachusetts,42.7873,-71.1859
Massachusetts,42.7369,-71.1832
Massachusetts,42.747,-71.2189
Massachusetts,42.74,-71.256
Massachusetts,42.6986,-71.2985
Massachusetts,42.7127,-71.9151
Massachusetts,42.7309,-72.5441
Massachusetts,42.745,-73.2541
Massachusetts,42.746,-73.2664
Massachusetts,42.546,-73.3406
Massachusetts,42.2671,-73.4436
Massachusetts,42.1349,-73.4917
Massachusetts,42.088,-73.5081
Massachusetts,42.0483,-73.4985
Massachusetts,42.0452,-73.1841
Massachusetts,42.0371,-72.8146
Massachusetts,41.9962,-72.816
Massachusetts,42.0024,-72.7803
Maryland,39.722,-79.4778
Maryland,39.722,-78.36
Maryland,39.722,-75.7878
Maryland,39.5655,-75.7809
Maryland,39.3152,-75.7617
Maryland,38.9498,-75.7329
Maryland,38.4611,-75.6944
Maryland,38.4482,-74.8581
Maryland,38.02,-74.9721
Maryland,38.0275,-75.2316
Maryland,37.9962,-75.6079
Maryland,37.9951,-75.623
Maryland,37.9464,-75.6436
Maryland,37.9529,-75.7288
Maryland,37.9117,-75.8084
Maryland,37.9095,-75.9512
Maryland,37.9464,-75.943
Maryland,37.9529,-76.0584
Maryland,37.8889,-76.2396
Maryland,37.9474,-76.3454
Maryland,37.9669,-76.4154
Maryland,38.0146,-76.4703
Maryland,38.0275,-76.517
Maryland,38.0751,-76.5363
Maryland,38.1464,-76.6063
Maryland,38.1616,-76.6928
Maryland,38.167,-76.7601
Maryland,38.1637,-76.8494
Maryland,38.208,-76.9482
Maryland,38.2748,-76.9908
Maryland,38.3093,-77.0306
Maryland,38.3761,-77.0114
Maryland,38.4009,-77.043
Maryland,38.3697,-77.0897
Maryland,38.3697,-77.1432
Maryland,38.332,-77.2627
Maryland,38.4525,-77.3135
Maryland,38.5514,-77.2737
Maryland,38.5954,-77.249
Maryland,38.6373,-77.1281
Maryland,38.6737,-77.1378
Maryland,38.7112,-77.076
Maryland,38.7187,-77.0361
Maryland,38.7766,-77.0416
Maryland,38.8451,-77.032
Maryland,38.9025,-77.0708
Maryland,38.957,-77.1395
Maryland,38.9773,-77.2335
Maryland,39.024,-77.2462
Maryland,39.0634,-77.3431
Maryland,39.0717,-77.4351
Maryland,39.0792,-77.4636
Maryland,39.1218,-77.5202
Maryland,39.1804,-77.5092
Maryland,39.2269,-77.4577
Maryland,39.3051,-77.5666
Maryland,39.3067,-77.6321
Maryland,39.3202,-77.7159
Maryland,39.3383,-77.7626
Maryland,39.381,-77.7544
Maryland,39.4288,-77.7602
Maryland,39.4367,-77.8038
Maryland,39.4606,-77.7997
Maryland,39.5019,-77.7859
Maryland,39.5062,-77.8436
Maryland,39.521,-77.8217
Maryland,39.5337,-77.8354
Maryland,39.5231,-77.8656
Maryland,39.5591,-77.8848
Maryland,39.6015,-77.8821
Maryland,39.6078,-77.9974
Maryland,39.6247,-78.0222
Maryland,39.6924,-78.143
Maryland,39.6945,-78.1924
Maryland,39.6839,-78.2062
Maryland,39.6839,-78.2419
Maryland,39.6586,-78.2281
Maryland,39.6226,-78.2776
Maryland,39.6438,-78.3517
Maryland,39.612,-78.3765
Maryland,39.6036,-78.4067
Maryland,39.5824,-78.4177
Maryland,39.575,-78.4245
Maryland,39.5464,-78.4232
Maryland,39.5146,-78.4698
Maryland,39.5189,-78.5687
Maryland,39.5337,-78.6676
Maryland,39.5888,-78.739
Maryland,39.6015,-78.772
Maryland,39.6184,-78.7363
Maryland,39.6438,-78.7775
Maryland,39.6036,-78.7912
Maryland,39.6036,-78.8187
Maryland,39.5549,-78.8571
Maryland,39.4913,-78.9203
Maryland,39.4426,-78.9725
Maryland,39.4834,-79.0542
Maryland,39.4738,-79.0604
Maryland,39.4553,-79.1043
Maryland,39.3853,-79.1936
Maryland,39.3449,-79.2705
Maryland,39.3014,-79.3282
Maryland,39.2535,-79.4044
Maryland,39.2073,-79.4696
Maryland,39.2051,-79.4861
Maryland,39.2546,-79.4861
Maryland,39.3444,-79.4854
Maryland,39.3454,-79.484
Maryland,39.5316,-79.4833
Maryland,39.7214,-79.4772
Maine,45.3425,-71.0129
Maine,45.3328,-70.9525
Maine,45.2294,-70.8618
Maine,45.3917,-70.8247
Maine,45.4274,-70.7808
Maine,45.383,-70.638
Maine,45.5092,-70.719
Maine,45.6544,-70.5721
Maine,45.7292,-70.3894
Maine,45.7924,-70.4169
Maine,45.9368,-70.2493
Maine,45.9597,-70.3098
Maine,46.0923,-70.2946
Maine,46.0989,-70.2589
Maine,46.1342,-70.2466
Maine,46.1903,-70.2905
Maine,46.271,-70.2466
Maine,46.327,-70.204
Maine,46.4151,-70.0571
Maine,46.6956,-69.9994
Maine,47.455,-69.2303
Maine,47.4132,-69.0381
Maine,47.2578,-69.0504
Maine,47.1748,-68.8843
Maine,47.2643,-68.6206
Maine,47.3546,-68.335
Maine,47.3165,-68.1564
Maine,47.1038,-67.8804
Maine,47.0664,-67.7898
Maine,45.9359,-67.7802
Maine,45.9177,-67.7527
Maine,45.7599,-67.809
Maine,45.6208,-67.6524
Maine,45.5987,-67.4533
Maine,45.5044,-67.4176
Maine,45.4823,-67.5014
Maine,45.3714,-67.4231
Maine,45.2768,-67.4863
Maine,45.1297,-67.3434
Maine,45.183,-67.2487
Maine,45.123,-67.1223
Maine,44.8315,-66.9672
Maine,44.7409,-66.8628
Maine,44.4945,-67.3105
Maine,44.3268,-67.9051
Maine,43.8702,-68.6673
Maine,43.7274,-68.8431
Maine,43.6639,-69.7137
Maine,43.5625,-70.0818
Maine,42.9182,-70.5569
Maine,43.0649,-70.7108
Maine,43.1391,-70.8302
Maine,43.2292,-70.8179
Maine,43.3631,-70.9799
Maine,43.5675,-70.9717
Maine,45.3029,-71.0829
Michigan,48.3033,-88.3713
Michigan,48.0101,-87.605
Michigan,46.8902,-84.8584
Michigan,46.6362,-84.765
Michigan,46.4606,-84.5563
Michigan,46.4525,-84.478
Michigan,46.4894,-84.445
Michigan,46.5008,-84.4203
Michigan,46.4989,-84.3956
Michigan,46.5093,-84.375
Michigan,46.5069,-84.3386
Michigan,46.4927,-84.2905
Michigan,46.4951,-84.2651
Michigan,46.5343,-84.2253
Michigan,46.5404,-84.1951
Michigan,46.5272,-84.1779
Michigan,46.5348,-84.1347
Michigan,46.5041,-84.1113
Michigan,46.4189,-84.1457
Michigan,46.372,-84.1395
Michigan,46.3218,-84.1058
Michigan,46.3147,-84.1203
Michigan,46.2672,-84.1148
Michigan,46.2563,-84.0969
Michigan,46.2411,-84.1093
Michigan,46.2098,-84.0859
Michigan,46.1879,-84.0777
Michigan,46.1508,-84.0097
Michigan,46.118,-84.007
Michigan,46.1018,-83.9761
Michigan,46.057,-83.9555
Michigan,46.0604,-83.904
Michigan,46.1185,-83.8264
Michigan,46.1028,-83.7598
Michigan,46.1218,-83.6547
Michigan,46.1056,-83.5723
Michigan,45.9993,-83.4343
Michigan,45.8211,-83.5977
Michigan,45.3396,-82.5197
Michigan,43.5918,-82.1221
Michigan,43.0112,-82.4119
Michigan,42.9956,-82.4249
Michigan,42.9579,-82.4236
Michigan,42.9021,-82.4648
Michigan,42.8543,-82.4689
Michigan,42.81,-82.4826
Michigan,42.7863,-82.4723
Michigan,42.7339,-82.4847
Michigan,42.6855,-82.5032
Michigan,42.638,-82.5108
Michigan,42.6036,-82.5307
Michigan,42.5672,-82.5774
Michigan,42.549,-82.5993
Michigan,42.5521,-82.6501
Michigan,42.5354,-82.668
Michigan,42.4746,-82.7257
Michigan,42.4726,-82.725
Michigan,42.3738,-82.828
Michigan,42.3469,-82.944
Michigan,42.3382,-82.955
Michigan,42.3098,-83.0779
Michigan,42.2392,-83.1294
Michigan,42.1741,-83.1342
Michigan,42.1267,-83.1212
Michigan,42.0411,-83.1493
Michigan,41.96,-83.1116
Michigan,41.7344,-83.4164
Michigan,41.7211,-83.8724
Michigan,41.7057,-84.3736
Michigan,41.6965,-84.8062
Michigan,41.7611,-84.8076
Michigan,41.7621,-87.2067
Michigan,42.4934,-87.0241
Michigan,43.3771,-87.1477
Michigan,43.7056,-87.1216
Michigan,43.9958,-87.0474
Michigan,44.1674,-86.9939
Michigan,44.472,-86.8662
Michigan,44.8841,-86.6849
Michigan,45.0813,-86.5009
Michigan,45.2353,-86.2495
Michigan,45.4438,-86.7563
Michigan,45.4438,-87.0996
Michigan,45.3772,-87.1518
Michigan,45.3502,-87.171
Michigan,45.2401,-87.3166
Michigan,45.2024,-87.4059
Michigan,45.0774,-87.4416
Michigan,45.091,-87.5912
Michigan,45.1036,-87.6407
Michigan,45.2207,-87.697
Michigan,45.3367,-87.6476
Michigan,45.3878,-87.6984
Michigan,45.3425,-87.8494
Michigan,45.5025,-87.7959
Michigan,45.6726,-87.789
Michigan,45.757,-87.9318
Michigan,45.7953,-87.9922
Michigan,45.8058,-88.1186
Michigan,45.8585,-88.087
Michigan,45.9531,-88.1955
Michigan,45.9722,-88.3438
Michigan,45.9836,-88.3891
Michigan,46.0113,-88.5457
Michigan,45.997,-88.7022
Michigan,46.0227,-88.8135
Michigan,46.0418,-88.8547
Michigan,46.1408,-89.0936
Michigan,46.3384,-90.1222
Michigan,46.5692,-90.4175
Michigan,46.9034,-90.2019
Michigan,47.2913,-89.9547
Michigan,48.0129,-89.4946
Michigan,47.9743,-89.3381
Michigan,48.2448,-88.6761
Michigan,48.3042,-88.3726
Minnesota,43.5008,-96.4517
Minnesota,43.5017,-91.2195
Minnesota,43.8226,-91.3101
Minnesota,43.9651,-91.4914
Minnesota,44.1113,-91.7084
Minnesota,44.2806,-91.8951
Minnesota,44.371,-91.9556
Minnesota,44.4357,-92.2083
Minnesota,44.5513,-92.336
Minnesota,44.6501,-92.6367
Minnesota,44.7877,-92.7658
Minnesota,45.3135,-92.7081
Minnesota,45.4505,-92.6532
Minnesota,45.6083,-92.8482
Minnesota,45.8307,-92.7356
Minnesota,45.976,-92.5159
Minnesota,46.0151,-92.3566
Minnesota,46.0789,-92.2934
Minnesota,46.5957,-92.2879
Minnesota,47.3072,-90.6564
Minnesota,47.2885,-89.9615
Minnesota,48.012,-89.4919
Minnesota,48.0193,-89.7583
Minnesota,48.0285,-89.9931
Minnesota,48.0827,-90.0261
Minnesota,48.1074,-90.1758
Minnesota,48.0955,-90.3502
Minnesota,48.1074,-90.4834
Minnesota,48.1175,-90.5644
Minnesota,48.0928,-90.7471
Minnesota,48.1588,-90.7759
Minnesota,48.2402,-90.8405
Minnesota,48.2174,-90.9792
Minnesota,48.0726,-91.3252
Minnesota,48.0505,-91.5738
Minnesota,48.1166,-91.707
Minnesota,48.1963,-91.7166
Minnesota,48.2494,-91.9844
Minnesota,48.3188,-92.0078
Minnesota,48.3544,-92.0531
Minnesota,48.3599,-92.1561
Minnesota,48.3307,-92.2975
Minnesota,48.2475,-92.2742
Minnesota,48.2228,-92.3717
Minnesota,48.3854,-92.4609
Minnesota,48.4474,-92.5104
Minnesota,48.4611,-92.7122
Minnesota,48.4984,-92.634
Minnesota,48.5403,-92.6395
Minnesota,48.6393,-93.2066
Minnesota,48.5884,-93.4648
Minnesota,48.5439,-93.4621
Minnesota,48.5166,-93.8013
Minnesota,48.6284,-93.8356
Minnesota,48.6547,-94.2531
Minnesota,48.7046,-94.2792
Minnesota,48.6982,-94.4467
Minnesota,48.7861,-94.6925
Minnesota,48.8756,-94.6788
Minnesota,49.0955,-94.7488
Minnesota,49.1889,-94.7955
Minnesota,49.3189,-94.8175
Minnesota,49.3815,-94.9631
Minnesota,49.3538,-95.04
Minnesota,49.3681,-95.1196
Minnesota,49.3877,-95.1553
Minnesota,48.9991,-95.1553
Minnesota,49,-97.2304
Minnesota,48.8647,-97.1851
Minnesota,48.7806,-97.1576
Minnesota,48.6683,-97.104
Minnesota,48.5539,-97.1645
Minnesota,48.2832,-97.1411
Minnesota,48.1578,-97.1397
Minnesota,47.9633,-97.0587
Minnesota,47.7098,-96.9434
Minnesota,47.5821,-96.8582
Minnesota,47.2345,-96.8335
Minnesota,46.6702,-96.8005
Minnesota,46.5135,-96.7126
Minnesota,46.2786,-96.6028
Minnesota,46.0189,-96.5767
Minnesota,45.8173,-96.5891
Minnesota,45.6169,-96.8486
Minnesota,45.4601,-96.7456
Minnesota,45.3676,-96.5918
Minnesota,45.2961,-96.4558
Minnesota,43.5008,-96.4531
Missouri,40.6181,-91.7468
Missouri,40.5597,-91.6809
Missouri,40.5472,-91.626
Missouri,40.4658,-91.5463
Missouri,40.3675,-91.4337
Missouri,40.1663,-91.5161
Missouri,39.9866,-91.49
Missouri,39.8634,-91.4447
Missouri,39.7283,-91.3623
Missouri,39.6861,-91.3074
Missouri,39.5464,-91.1096
Missouri,39.4022,-90.9558
Missouri,39.245,-90.7306
Missouri,38.9893,-90.6812
Missouri,38.8697,-90.5878
Missouri,38.9722,-90.4504
Missouri,38.8868,-90.1813
Missouri,38.8269,-90.1154
Missouri,38.7155,-90.1978
Missouri,38.4149,-90.3186
Missouri,38.2597,-90.379
Missouri,37.9572,-89.9341
Missouri,37.6925,-89.5331
Missouri,37.4007,-89.4287
Missouri,37.2784,-89.5386
Missouri,37.1734,-89.4452
Missouri,37.0859,-89.3793
Missouri,36.9938,-89.2859
Missouri,37.0311,-89.1829
Missouri,36.9839,-89.1403
Missouri,36.9466,-89.1005
Missouri,36.7884,-89.1788
Missouri,36.6288,-89.2035
Missouri,36.5449,-89.2516
Missouri,36.6188,-89.3532
Missouri,36.5538,-89.4397
Missouri,36.4942,-89.5358
Missouri,36.3594,-89.5331
Missouri,36.2509,-89.5345
Missouri,36.0891,-89.61
Missouri,36.0002,-89.7116
Missouri,35.9958,-90.3735
Missouri,36.1223,-90.2747
Missouri,36.2886,-90.0934
Missouri,36.3903,-90.0769
Missouri,36.4213,-90.1538
Missouri,36.5008,-90.1538
Missouri,36.4975,-94.6184
Missouri,38.9722,-94.6143
Missouri,39.1982,-94.6143
Missouri,39.1684,-94.7241
Missouri,39.279,-94.8834
Missouri,39.5612,-95.1086
Missouri,39.7283,-94.8834
Missouri,39.8296,-94.8944
Missouri,39.8845,-94.9384
Missouri,39.8971,-95.0153
Missouri,39.8718,-95.0922
Missouri,40.0066,-95.3119
Missouri,40.246,-95.4794
Missouri,40.3256,-95.6635
Missouri,40.5879,-95.7527
Missouri,40.5795,-94.3135
Missouri,40.5962,-92.5818
Missouri,40.614,-91.7358
Mississippi,35.0041,-90.3049
Mississippi,35.0075,-88.1955
Mississippi,34.8882,-88.0994
Mississippi,34.7044,-88.1241
Mississippi,33.6661,-88.2573
Mississippi,31.8939,-88.4756
Mississippi,30.8657,-88.418
Mississippi,30.1594,-88.385
Mississippi,30.0905,-88.8327
Mississippi,30.2104,-89.187
Mississippi,30.157,-89.4919
Mississippi,30.1796,-89.5757
Mississippi,30.3326,-89.6457
Mississippi,30.5232,-89.7748
Mississippi,30.6663,-89.8531
Mississippi,30.9988,-89.7377
Mississippi,30.9988,-91.6287
Mississippi,31.0341,-91.5601
Mississippi,31.1106,-91.6273
Mississippi,31.1658,-91.5916
Mississippi,31.2304,-91.6589
Mississippi,31.2656,-91.6452
Mississippi,31.2609,-91.5436
Mississippi,31.3724,-91.5271
Mississippi,31.4099,-91.5161
Mississippi,31.5071,-91.512
Mississippi,31.5692,-91.4502
Mississippi,31.623,-91.5147
Mississippi,31.6253,-91.3966
Mississippi,31.7936,-91.3513
Mississippi,31.8589,-91.2744
Mississippi,31.9755,-91.1673
Mississippi,32.0267,-91.0767
Mississippi,32.1198,-91.0767
Mississippi,32.1942,-91.0437
Mississippi,32.2221,-91.0107
Mississippi,32.315,-90.9132
Mississippi,32.3742,-91.0313
Mississippi,32.4263,-91.0217
Mississippi,32.4634,-91.0986
Mississippi,32.607,-91.008
Mississippi,32.5746,-91.1096
Mississippi,32.6394,-91.1536
Mississippi,32.7226,-91.1426
Mississippi,32.7873,-91.1426
Mississippi,32.8519,-91.1536
Mississippi,32.8796,-91.1206
Mississippi,32.9257,-91.2195
Mississippi,32.9995,-91.2085
Mississippi,33.0444,-91.2016
Mississippi,33.1192,-91.2016
Mississippi,33.1835,-91.1041
Mississippi,33.3397,-91.1536
Mississippi,33.4223,-91.1646
Mississippi,33.4337,-91.2291
Mississippi,33.5414,-91.2524
Mississippi,33.6135,-91.1838
Mississippi,33.6878,-91.2524
Mississippi,33.6969,-91.1261
Mississippi,33.7883,-91.1426
Mississippi,33.77,-91.0437
Mississippi,33.8339,-91.0327
Mississippi,33.8795,-91.0657
Mississippi,33.9434,-91.0876
Mississippi,33.9889,-90.9998
Mississippi,34.0253,-90.9229
Mississippi,34.0891,-90.9009
Mississippi,34.1345,-90.9668
Mississippi,34.1709,-90.9119
Mississippi,34.1345,-90.8501
Mississippi,34.2277,-90.9338
Mississippi,34.2833,-90.8267
Mississippi,34.3434,-90.6921
Mississippi,34.3774,-90.6509
Mississippi,34.3978,-90.6152
Mississippi,34.4432,-90.5589
Mississippi,34.5179,-90.574
Mississippi,34.588,-90.5823
Mississippi,34.7506,-90.5356
Mississippi,34.7913,-90.5136
Mississippi,34.878,-90.4532
Mississippi,34.8476,-90.3543
Mississippi,34.8702,-90.2911
Mississippi,35.0041,-90.3062
Montana,44.475,-111.0512
Montana,44.7311,-111.3684
Montana,44.6198,-111.5071
Montana,44.5386,-111.4673
Montana,44.5151,-111.8285
Montana,44.5592,-111.8848
Montana,44.5229,-112.1127
Montana,44.5367,-112.327
Montana,44.4475,-112.3901
Montana,44.4896,-112.7293
Montana,44.4181,-112.8296
Montana,44.3563,-112.8529
Montana,44.4857,-113.0205
Montana,44.5905,-113.0713
Montana,44.7389,-113.1152
Montana,44.8091,-113.2471
Montana,44.7887,-113.3459
Montana,44.9386,-113.497
Montana,45.0269,-113.4229
Montana,45.2749,-113.7085
Montana,45.4447,-113.7964
Montana,45.614,-113.8403
Montana,45.6908,-113.9722
Montana,45.5631,-114.1315
Montana,45.5525,-114.2358
Montana,45.4592,-114.3347
Montana,45.5439,-114.4652
Montana,45.5583,-114.5668
Montana,45.6755,-114.5215
Montana,45.7733,-114.5641
Montana,45.8613,-114.4391
Montana,45.9989,-114.4817
Montana,46.1237,-114.5132
Montana,46.2577,-114.4652
Montana,46.3441,-114.4171
Montana,46.453,-114.3896
Montana,46.5069,-114.3484
Montana,46.6504,-114.3279
Montana,46.6334,-114.4652
Montana,46.6362,-114.5929
Montana,46.7003,-114.7659
Montana,46.8423,-114.9307
Montana,47.0402,-115.1147
Montana,47.1888,-115.2933
Montana,47.2569,-115.329
Montana,47.3025,-115.5267
Montana,47.4253,-115.7547
Montana,47.5487,-115.7533
Montana,47.5793,-115.6956
Montana,47.9771,-116.0458
Montana,48.9991,-116.0458
Montana,48.9991,-104.0501
Montana,45.0269,-104.0186
Montana,45.0153,-104.0186
Montana,44.9978,-104.0199
Montana,44.9959,-111.0498
Montana,44.475,-111.0512
North Carolina,33.7963,-78.485
North Carolina,34.8037,-79.6742
North Carolina,34.8206,-80.8003
North Carolina,34.9377,-80.788
North Carolina,35.1019,-80.9377
North Carolina,35.0356,-81.0379
North Carolina,35.1457,-81.0324
North Carolina,35.166,-81.3867
North Carolina,35.1985,-82.2739
North Carolina,35.2041,-82.3933
North Carolina,35.0637,-82.7765
North Carolina,35.0817,-82.7861
North Carolina,34.9996,-83.1075
North Carolina,34.9918,-83.6183
North Carolina,34.9918,-84.3201
North Carolina,35.2131,-84.2885
North Carolina,35.268,-84.2226
North Carolina,35.231,-84.1113
North Carolina,35.2815,-84.0454
North Carolina,35.4058,-84.0248
North Carolina,35.4719,-83.9424
North Carolina,35.5166,-83.8559
North Carolina,35.5512,-83.6938
North Carolina,35.568,-83.5181
North Carolina,35.6327,-83.3849
North Carolina,35.7142,-83.2475
North Carolina,35.7799,-82.9962
North Carolina,35.8445,-82.9276
North Carolina,35.9224,-82.8191
North Carolina,35.9958,-82.771
North Carolina,36.0613,-82.6419
North Carolina,35.9702,-82.6103
North Carolina,35.9547,-82.5677
North Carolina,36.0236,-82.473
North Carolina,36.0669,-82.4194
North Carolina,36.1168,-82.3535
North Carolina,36.1345,-82.2862
North Carolina,36.1467,-82.1461
North Carolina,36.1035,-82.1228
North Carolina,36.1268,-82.0267
North Carolina,36.2797,-81.936
North Carolina,36.3527,-81.7987
North Carolina,36.3361,-81.7081
North Carolina,36.588,-81.6724
North Carolina,36.5659,-80.7234
North Carolina,36.5438,-80.2977
North Carolina,36.5449,-79.6729
North Carolina,36.5449,-77.2559
North Carolina,36.5505,-75.7562
North Carolina,36.3129,-75.7068
North Carolina,35.7131,-75.4129
North Carolina,35.2041,-75.472
North Carolina,34.9794,-76.0748
North Carolina,34.5258,-76.4951
North Carolina,34.588,-76.8109
North Carolina,34.5314,-77.1378
North Carolina,34.391,-77.4481
North Carolina,34.0481,-77.7983
North Carolina,33.7666,-77.926
North Carolina,33.7963,-78.4863
North Dakota,48.9955,-104.0501
North Dakota,45.9445,-104.0446
North Dakota,45.934,-96.5671
North Dakota,46.3242,-96.6028
North Dakota,46.6636,-96.7978
North Dakota,46.8602,-96.7896
North Dakota,46.9503,-96.7896
North Dakota,47.13,-96.8335
North Dakota,47.2345,-96.8335
North Dakota,47.4132,-96.8555
North Dakota,47.5469,-96.8555
North Dakota,47.6506,-96.8774
North Dakota,47.9918,-97.0601
North Dakota,48.1267,-97.126
North Dakota,48.2859,-97.1109
North Dakota,48.4301,-97.1233
North Dakota,48.553,-97.1425
North Dakota,48.6765,-97.0999
North Dakota,48.7326,-97.1356
North Dakota,48.7951,-97.1727
North Dakota,48.9081,-97.229
North Dakota,48.9982,-97.2331
North Dakota,48.9946,-104.0501
Nebraska,42.9986,-104.0543
Nebraska,41.0027,-104.0543
Nebraska,41.0006,-102.0506
Nebraska,40.0034,-102.0493
Nebraska,39.9992,-95.3091
Nebraska,40.2397,-95.4808
Nebraska,40.313,-95.647
Nebraska,40.4302,-95.6689
Nebraska,40.59,-95.75
Nebraska,40.6827,-95.8543
Nebraska,40.8138,-95.8447
Nebraska,40.9654,-95.8324
Nebraska,41.0794,-95.8667
Nebraska,41.2923,-95.8722
Nebraska,41.4458,-95.9354
Nebraska,41.5261,-95.9999
